,quadrante,caracteristica
929,D+_R+,Marca_Outras
930,D+_R-,Marca_Outras
931,D+_R-,Marca_Outras
932,D+_R+,Marca_Outras
933,D-_R+,Marca_Outras
934,D-_R-,Marca_Outras
935,D-_R+,Marca_Outras
936,D+_R-,Marca_Outras
937,D-_R+,Marca_Outras
938,D-_R+,Marca_Outras
939,D+_R-,Marca_Outras
940,D-_R-,Marca_Outras
941,D-_R+,Marca_Outras
942,D-_R+,Marca_Outras
943,D+_R-,Marca_Outras
944,D-_R-,Marca_Outras
945,D+_R-,Marca_Outras
946,D+_R-,Marca_Outras
947,D-_R+,Marca_Outras
948,D-_R+,Marca_Outras
949,D-_R+,Marca_Outras
950,D+_R+,Marca_Outras
951,D+_R-,Marca_Outras
952,D+_R+,Marca_Outras
953,D+_R+,Marca_Outras
954,D+_R+,Marca_Outras
955,D+_R+,Marca_Outras
956,D-_R+,Marca_Outras
957,D+_R+,Marca_Outras
958,D-_R-,Marca_Outras
959,D-_R+,Marca_Outras
960,D-_R+,Marca_Outras
961,D+_R-,Marca_Outras
962,D-_R-,Marca_Outras
963,D+_R-,Marca_Outras
964,D+_R-,Marca_Outras
965,D-_R-,Marca_Outras
966,D-_R-,Marca_Outras
967,D+_R-,Marca_Outras
968,D+_R-,Marca_Outras
969,D-_R-,Marca_Outras
970,D+_R+,Marca_Outras
971,D+_R-,Marca_Outras
972,D+_R+,Marca_Outras
973,D-_R-,Marca_Outras
974,D+_R+,Marca_Outras
975,D-_R+,Marca_Outras
976,D+_R+,Marca_Outras
977,D+_R-,Marca_Outras
978,D-_R-,Marca_Outras
979,D-_R-,Marca_Outras
980,D-_R-,Marca_Outras
981,D+_R+,Marca_Outras
982,D+_R-,Marca_Outras
983,D+_R+,Marca_Outras
984,D+_R-,Marca_Outras
985,D+_R+,Marca_Outras
986,D+_R+,Marca_Outras
987,D+_R-,Marca_Outras
988,D+_R+,Marca_Outras
989,D+_R-,Marca_Outras
990,D+_R+,Marca_Outras
991,D+_R+,Marca_Outras
992,D+_R-,Marca_Outras
993,D+_R-,Marca_Outras
994,D-_R-,Marca_Outras
995,D+_R+,Marca_Outras
996,D-_R+,Marca_Outras
997,D+_R-,Marca_Outras
998,D+_R-,Marca_Outras
999,D+_R+,Marca_Outras
1000,D+_R-,Marca_Outras
1001,D+_R-,Marca_Outras
1002,D+_R+,Marca_Outras
1003,D+_R-,Marca_Outras
1004,D+_R-,Marca_Outras
1005,D+_R+,Marca_Outras
1006,D+_R-,Marca_Outras
1007,D+_R+,Marca_Outras
1008,D+_R+,Marca_Outras
1009,D+_R+,Marca_Outras
1010,D+_R-,Marca_Outras
1011,D+_R-,Marca_Outras
1012,D-_R-,Marca_Outras
1013,D+_R-,Marca_Outras
1014,D+_R+,Marca_Outras
1015,D+_R+,Marca_Outras
1016,D-_R+,Marca_Outras
1017,D+_R+,Marca_Outras
1018,D-_R+,Marca_Outras
1019,D-_R-,Marca_Outras
1020,D-_R+,Marca_Outras
1021,D-_R+,Marca_Outras
1022,D+_R+,Marca_Outras
1023,D-_R-,Marca_Outras
1024,D+_R-,Marca_Outras
1025,D+_R+,Marca_Outras
1026,D+_R+,Marca_Outras
1027,D+_R-,Marca_Outras
1028,D+_R-,Marca_Outras
1029,D+_R+,Marca_Outras
1030,D+_R-,Marca_Outras
1031,D+_R-,Marca_Outras
1032,D+_R+,Marca_Outras
1033,D+_R-,Marca_Outras
1034,D+_R-,Marca_Outras
1035,D-_R+,Marca_Outras
1036,D-_R+,Marca_Outras
1037,D+_R+,Marca_Outras
1038,D+_R+,Marca_Outras
1039,D-_R-,Marca_Outras
1040,D+_R-,Marca_Outras
1041,D+_R+,Marca_Outras
1042,D-_R+,Marca_Outras
1043,D-_R+,Marca_Outras
1044,D-_R+,Marca_Outras
1045,D-_R-,Marca_Outras
1046,D-_R-,Marca_Outras
1047,D-_R-,Marca_Outras
1048,D-_R-,Marca_Outras
1049,D-_R+,Marca_Outras
1050,D-_R+,Marca_Outras
1051,D-_R+,Marca_Outras
1052,D+_R+,Marca_Outras
1053,D-_R+,Marca_Outras
1054,D-_R+,Marca_Outras
1055,D-_R-,Marca_Outras
1056,D-_R-,Marca_Outras
1057,D-_R+,Marca_Outras
1058,D+_R+,Marca_Outras
1059,D+_R-,Marca_Outras
1060,D+_R+,Marca_Outras
1061,D+_R-,Marca_Outras
1062,D+_R-,Marca_Outras
1063,D+_R-,Marca_Outras
1064,D+_R+,Marca_Outras
1065,D+_R+,Marca_Outras
1066,D+_R-,Marca_Outras
1067,D+_R+,Marca_Outras
1068,D+_R-,Marca_Outras
1069,D+_R+,Marca_Outras
1070,D-_R+,Marca_Outras
1071,D-_R+,Marca_Outras
1072,D+_R+,Marca_Outras
1073,D+_R+,Marca_Outras
1074,D-_R-,Marca_Outras
1075,D-_R-,Marca_Outras
1076,D-_R-,Marca_Outras
1077,D-_R-,Marca_Outras
1078,D-_R-,Marca_Outras
1079,D-_R-,Marca_Outras
1080,D-_R+,Marca_Outras
1081,D+_R+,Marca_Outras
1082,D-_R+,Marca_Outras
1083,D-_R-,Marca_Outras
1084,D-_R+,Marca_Outras
1085,D-_R+,Marca_Outras
1086,D-_R+,Marca_Outras
1087,D-_R-,Marca_Outras
1088,D-_R-,Marca_Outras
1089,D-_R+,Marca_Outras
1090,D+_R+,Marca_Outras
1091,D+_R-,Marca_Outras
1092,D-_R-,Marca_Outras
1093,D-_R-,Marca_Outras
1094,D+_R-,Marca_Outras
1095,D+_R-,Marca_Outras
1096,D+_R+,Marca_Outras
1097,D+_R+,Marca_Outras
1098,D+_R-,Marca_Outras
1099,D+_R+,Marca_Outras
1100,D+_R-,Marca_Outras
1101,D+_R-,Marca_Outras
1102,D+_R-,Marca_Outras
1103,D+_R+,Marca_Outras
1104,D+_R-,Marca_Outras
1105,D+_R+,Marca_Outras
1106,D+_R+,Marca_Outras
1107,D-_R+,Marca_Outras
1108,D-_R+,Marca_Outras
1109,D-_R+,Marca_Outras
1110,D+_R-,Marca_Outras
1111,D-_R-,Marca_Outras
1112,D-_R+,Marca_Outras
1113,D+_R+,Marca_Outras
1114,D+_R-,Marca_Outras
1115,D+_R+,Marca_Outras
1116,D-_R-,Marca_Outras
1117,D+_R+,Marca_Outras
1118,D-_R+,Marca_Outras
1119,D+_R-,Marca_Outras
1120,D+_R-,Marca_Outras
1121,D+_R+,Marca_Outras
1122,D+_R-,Marca_Outras
1123,D+_R-,Marca_Outras
1124,D+_R+,Marca_Outras
1125,D+_R-,Marca_Outras
1126,D-_R-,Marca_Outras
1127,D-_R-,Marca_Outras
1128,D+_R+,Marca_Outras
1129,D+_R-,Marca_Outras
1130,D+_R-,Marca_Outras
1131,D-_R-,Marca_Outras
1132,D-_R-,Marca_Outras
1133,D+_R+,Marca_Outras
1134,D+_R-,Marca_Outras
1135,D+_R+,Marca_Outras
1136,D+_R+,Marca_Outras
1137,D+_R+,Marca_Outras
1138,D+_R-,Marca_Outras
1139,D+_R+,Marca_Outras
1140,D+_R-,Marca_Outras
1141,D+_R+,Marca_Outras
1142,D+_R-,Marca_Outras
1143,D+_R-,Marca_Outras
1144,D-_R+,Marca_Outras
1145,D-_R+,Marca_Outras
1146,D+_R+,Marca_Outras
1147,D+_R+,Marca_Outras
1148,D+_R-,Marca_Outras
1149,D+_R-,Marca_Outras
1150,D+_R-,Marca_Outras
1151,D+_R-,Marca_Outras
1152,D+_R+,Marca_Outras
1153,D+_R+,Marca_Outras
1154,D+_R+,Marca_Outras
1155,D+_R-,Marca_Outras
1156,D+_R+,Marca_Outras
1157,D+_R+,Marca_Outras
1158,D+_R+,Marca_Outras
1159,D+_R-,Marca_Outras
1160,D+_R+,Marca_Outras
1161,D+_R+,Marca_Outras
1162,D-_R-,Marca_Outras
1163,D-_R+,Marca_Outras
1164,D-_R+,Marca_Outras
1165,D+_R-,Marca_Outras
1166,D-_R-,Marca_Outras
1167,D-_R+,Marca_Outras
1168,D+_R+,Marca_Outras
1169,D-_R+,Marca_Outras
1170,D+_R+,Marca_Outras
1171,D+_R-,Marca_Outras
1172,D+_R+,Marca_Outras
1173,D+_R-,Marca_Outras
1174,D+_R+,Marca_Outras
1175,D+_R-,Marca_Outras
1176,D+_R-,Marca_Outras
1177,D+_R-,Marca_Outras
1178,D+_R-,Marca_Outras
1179,D+_R-,Marca_Outras
1180,D+_R+,Marca_Outras
1181,D+_R-,Marca_Outras
1182,D+_R-,Marca_Outras
1183,D+_R+,Marca_Outras
1184,D+_R+,Marca_Outras
1185,D-_R-,Marca_Outras
1186,D+_R+,Marca_Outras
1187,D+_R+,Marca_Outras
1188,D-_R+,Marca_Outras
1189,D+_R-,Marca_Outras
1190,D-_R+,Marca_Outras
1191,D-_R+,Marca_Outras
1192,D-_R-,Marca_Outras
1193,D+_R+,Marca_Outras
1194,D-_R-,Marca_Outras
1195,D+_R-,Marca_Outras
1196,D+_R+,Marca_Outras
1197,D-_R+,Marca_Outras
1198,D-_R-,Marca_Outras
1199,D+_R+,Marca_Outras
1200,D-_R+,Marca_Outras
1201,D-_R-,Marca_Outras
1202,D-_R-,Marca_Outras
1203,D-_R+,Marca_Outras
1204,D-_R-,Marca_Outras
1205,D-_R+,Marca_Outras
1206,D+_R+,Marca_Outras
1207,D-_R+,Marca_Outras
1208,D+_R+,Marca_Outras
1209,D+_R-,Marca_Outras
1210,D+_R-,Marca_Outras
1211,D+_R-,Marca_Outras
1212,D+_R+,Marca_Outras
1213,D+_R+,Marca_Outras
1214,D+_R-,Marca_Outras
1215,D+_R+,Marca_Outras
1216,D+_R+,Marca_Outras
1217,D+_R-,Marca_Outras
1218,D+_R+,Marca_Outras
1219,D+_R-,Marca_Outras
1220,D+_R-,Marca_Outras
1221,D-_R-,Marca_Outras
1222,D-_R+,Marca_Outras
1223,D+_R+,Marca_Outras
1224,D+_R+,Marca_Outras
1225,D+_R+,Marca_Outras
1226,D-_R+,Marca_Outras
1227,D+_R+,Marca_Outras
1228,D-_R-,Marca_Outras
1229,D-_R+,Marca_Outras
1230,D-_R+,Marca_Outras
1231,D-_R-,Marca_Outras
1232,D-_R-,Marca_Outras
1233,D-_R-,Marca_Outras
1234,D-_R-,Marca_Outras
1235,D+_R-,Marca_Outras
1236,D-_R-,Marca_Outras
1237,D-_R+,Marca_Outras
1238,D-_R+,Marca_Outras
1239,D-_R-,Marca_Outras
1240,D+_R-,Marca_Outras
1241,D-_R+,Marca_Outras
1242,D-_R-,Marca_Outras
1243,D-_R-,Marca_Outras
1244,D+_R-,Marca_Outras
1245,D+_R-,Marca_Outras
1246,D+_R+,Marca_Outras
1247,D+_R-,Marca_Outras
1248,D+_R+,Marca_Outras
1249,D+_R-,Marca_Outras
1250,D+_R-,Marca_Outras
1251,D+_R+,Marca_Outras
1252,D+_R-,Marca_Outras
1253,D+_R+,Marca_Outras
1254,D+_R+,Marca_Outras
1255,D+_R-,Marca_Outras
1256,D-_R-,Marca_Outras
1257,D+_R-,Marca_Outras
1258,D+_R+,Marca_Outras
1259,D-_R+,Marca_Outras
1260,D-_R+,Marca_Outras
1261,D-_R-,Marca_Outras
1262,D+_R+,Marca_Outras
1263,D+_R+,Marca_Outras
1264,D+_R+,Marca_Outras
1265,D+_R-,Marca_Outras
1266,D+_R-,Marca_Outras
1267,D+_R+,Marca_Outras
1268,D+_R-,Marca_Outras
1269,D+_R-,Marca_Outras
1270,D+_R-,Marca_Outras
1271,D+_R+,Marca_Outras
1272,D+_R+,Marca_Outras
1273,D+_R+,Marca_Outras
1274,D+_R+,Marca_Outras
1275,D-_R-,Marca_Outras
1276,D-_R+,Marca_Outras
1277,D-_R+,Marca_Outras
1278,D-_R+,Marca_Outras
1279,D+_R+,Marca_Outras
1280,D-_R+,Marca_Outras
1281,D+_R+,Marca_Outras
1282,D-_R+,Marca_Outras
1283,D-_R+,Marca_Outras
1284,D-_R-,Marca_Outras
1285,D-_R-,Marca_Outras
1286,D-_R-,Marca_Outras
1287,D+_R-,Marca_Outras
1288,D+_R+,Marca_Outras
1289,D+_R+,Marca_Outras
1290,D+_R+,Marca_Outras
1291,D+_R+,Marca_Outras
1292,D+_R+,Marca_Outras
1293,D-_R-,Marca_Outras
1294,D-_R+,Marca_Outras
1295,D-_R+,Marca_Outras
1296,D+_R+,Marca_Outras
1297,D+_R+,Marca_Outras
1298,D+_R+,Marca_Outras
1299,D+_R+,Marca_Outras
1300,D+_R-,Marca_Outras
1301,D+_R+,Marca_Outras
1302,D+_R+,Marca_Outras
1303,D+_R+,Marca_Outras
1304,D+_R+,Marca_Outras
1305,D+_R-,Marca_Outras
1306,D+_R+,Marca_Outras
1307,D+_R-,Marca_Outras
1308,D+_R-,Marca_Outras
1309,D+_R+,Marca_Outras
1310,D+_R-,Marca_Outras
1311,D+_R+,Marca_Outras
1312,D+_R-,Marca_Outras
1313,D-_R+,Marca_Outras
1314,D-_R-,Marca_Outras
1315,D-_R-,Marca_Outras
1316,D+_R-,Marca_Outras
1317,D-_R+,Marca_Outras
1318,D-_R-,Marca_Outras
1319,D-_R-,Marca_Outras
1320,D-_R-,Marca_Outras
1321,D+_R+,Marca_Outras
1322,D-_R+,Marca_Outras
1323,D-_R+,Marca_Outras
1324,D-_R+,Marca_Outras
1325,D-_R+,Marca_Outras
1326,D-_R-,Marca_Outras
1327,D+_R+,Marca_Outras
1328,D-_R+,Marca_Outras
1329,D-_R+,Marca_Outras
1330,D+_R+,Marca_Outras
1331,D-_R+,Marca_Outras
1332,D-_R-,Marca_Outras
1333,D-_R+,Marca_Outras
1334,D-_R+,Marca_Outras
1335,D+_R-,Marca_Outras
1336,D+_R+,Marca_Outras
1337,D+_R+,Marca_Outras
1338,D+_R+,Marca_Outras
1339,D+_R+,Marca_Outras
1340,D+_R+,Marca_Outras
1341,D-_R+,Marca_Outras
1342,D-_R+,Marca_Outras
1343,D-_R-,Marca_Outras
1344,D+_R+,Marca_Outras
1345,D+_R+,Marca_Outras
1346,D+_R+,Marca_Outras
1347,D-_R+,Marca_Outras
1348,D-_R-,Marca_Outras
1349,D+_R+,Marca_Outras
1350,D-_R+,Marca_Outras
1351,D+_R+,Marca_Outras
1352,D-_R+,Marca_Outras
1353,D-_R+,Marca_Outras
1354,D+_R+,Marca_Outras
1355,D-_R-,Marca_Outras
1356,D-_R+,Marca_Outras
1357,D-_R+,Marca_Outras
1358,D-_R-,Marca_Outras
1359,D+_R-,Marca_Outras
1360,D+_R+,Marca_Outras
1361,D+_R+,Marca_Outras
1362,D+_R+,Marca_Outras
1363,D+_R+,Marca_Outras
1364,D+_R+,Marca_Outras
1365,D-_R+,Marca_Outras
1366,D-_R-,Marca_Outras
1367,D-_R+,Marca_Outras
1368,D+_R-,Marca_Outras
1369,D+_R+,Marca_Outras
1370,D+_R+,Marca_Outras
1371,D+_R-,Marca_Outras
1372,D-_R-,Marca_Outras
1373,D+_R+,Marca_Outras
1374,D+_R+,Marca_Outras
1375,D-_R-,Marca_Outras
1376,D-_R+,Marca_Outras
1377,D+_R-,Marca_Outras
1378,D-_R-,Marca_Outras
1379,D+_R-,Marca_Outras
1380,D+_R-,Marca_Outras
1381,D+_R-,Marca_Outras
1382,D+_R+,Marca_Outras
1383,D+_R+,Marca_Outras
1384,D+_R-,Marca_Outras
1385,D+_R-,Marca_Outras
1386,D+_R+,Marca_Outras
1387,D+_R-,Marca_Outras
1388,D+_R+,Marca_Outras
1389,D-_R+,Marca_Outras
1390,D+_R+,Marca_Outras
1391,D+_R-,Marca_Outras
1392,D-_R+,Marca_Outras
1393,D-_R-,Marca_Outras
1394,D-_R-,Marca_Outras
1395,D+_R+,Marca_Outras
1396,D+_R+,Marca_Outras
1397,D+_R-,Marca_Outras
1398,D+_R-,Marca_Outras
1399,D+_R+,Marca_Outras
1400,D+_R+,Marca_Outras
1401,D+_R+,Marca_Outras
1402,D+_R-,Marca_Outras
1403,D-_R-,Marca_Outras
1404,D-_R+,Marca_Outras
1405,D-_R+,Marca_Outras
1406,D-_R-,Marca_Outras
1407,D+_R-,Marca_Outras
1408,D+_R+,Marca_Outras
1409,D+_R+,Marca_Outras
1410,D+_R-,Marca_Outras
1411,D+_R+,Marca_Outras
1412,D+_R+,Marca_Outras
1413,D-_R+,Marca_Outras
1414,D-_R-,Marca_Outras
1415,D-_R-,Marca_Outras
1416,D-_R-,Marca_Outras
1417,D-_R-,Marca_Outras
1418,D-_R-,Marca_Outras
1419,D-_R+,Marca_Outras
1420,D-_R+,Marca_Outras
1421,D-_R+,Marca_Outras
1422,D-_R-,Marca_Outras
1423,D-_R-,Marca_Outras
1424,D-_R-,Marca_Outras
1425,D-_R-,Marca_Outras
1426,D-_R+,Marca_Outras
1427,D-_R-,Marca_Outras
1428,D-_R+,Marca_Outras
1429,D-_R+,Marca_Outras
1430,D-_R-,Marca_Outras
1431,D-_R-,Marca_Outras
1432,D-_R+,Marca_Outras
1433,D-_R+,Marca_Outras
1434,D-_R-,Marca_Outras
1435,D-_R-,Marca_Outras
1436,D-_R-,Marca_Outras
1437,D-_R+,Marca_Outras
1438,D-_R+,Marca_Outras
1439,D-_R-,Marca_Outras
1440,D-_R-,Marca_Outras
1441,D-_R+,Marca_Outras
1442,D-_R+,Marca_Outras
1443,D-_R+,Marca_Outras
1444,D-_R+,Marca_Outras
1445,D+_R-,Marca_Outras
1446,D+_R+,Marca_Outras
1447,D+_R-,Marca_Outras
1448,D-_R-,Marca_Outras
1449,D+_R+,Marca_Outras
1450,D+_R+,Marca_Outras
1451,D+_R+,Marca_Outras
1452,D+_R+,Marca_Outras
1453,D+_R-,Marca_Outras
1454,D+_R-,Marca_Outras
1455,D+_R+,Marca_Outras
1456,D-_R-,Marca_Outras
1457,D-_R-,Marca_Outras
1458,D-_R+,Marca_Outras
1459,D+_R-,Marca_Outras
1460,D-_R+,Marca_Outras
1461,D-_R-,Marca_Outras
1462,D-_R+,Marca_Outras
1463,D-_R-,Marca_Outras
1464,D-_R+,Marca_Outras
1465,D-_R-,Marca_Outras
1466,D-_R+,Marca_Outras
1467,D+_R-,Marca_Outras
1468,D+_R+,Marca_Outras
1469,D+_R-,Marca_Outras
1470,D+_R+,Marca_Outras
1471,D+_R+,Marca_Outras
1472,D+_R-,Marca_Outras
1473,D-_R-,Marca_Outras
1474,D-_R-,Marca_Outras
1475,D-_R-,Marca_Outras
1476,D-_R+,Marca_Outras
1477,D-_R+,Marca_Outras
1478,D-_R-,Marca_Outras
1479,D-_R+,Marca_Outras
1480,D+_R+,Marca_Outras
1481,D+_R+,Marca_Outras
1482,D-_R+,Marca_Outras
1483,D-_R-,Marca_Outras
1484,D+_R+,Marca_Outras
1485,D-_R-,Marca_Outras
1486,D+_R+,Marca_Outras
1487,D+_R+,Marca_Outras
1488,D+_R-,Marca_Outras
1489,D+_R+,Marca_Outras
1490,D-_R-,Marca_Outras
1491,D+_R+,Marca_Outras
1492,D+_R+,Marca_Outras
1493,D+_R+,Marca_Outras
1494,D+_R+,Marca_Outras
1495,D+_R+,Marca_Outras
1496,D+_R+,Marca_Outras
1497,D+_R+,Marca_Outras
1498,D+_R+,Marca_Outras
1499,D-_R+,Marca_Outras
1500,D+_R-,Marca_Outras
1501,D-_R+,Marca_Outras
1502,D-_R+,Marca_Outras
1503,D+_R+,Marca_Outras
1504,D+_R+,Marca_Outras
1505,D+_R+,Marca_Outras
1506,D+_R+,Marca_Outras
1507,D+_R+,Marca_Outras
1508,D+_R+,Marca_Outras
1509,D+_R+,Marca_Outras
1510,D+_R+,Marca_Outras
1511,D-_R+,Marca_Outras
1512,D-_R+,Marca_Outras
1513,D-_R-,Marca_Outras
1514,D-_R+,Marca_Outras
1515,D-_R-,Marca_Outras
1516,D-_R+,Marca_Outras
1517,D+_R+,Marca_Outras
1518,D-_R+,Marca_Outras
1519,D-_R+,Marca_Outras
1520,D-_R+,Marca_Outras
1521,D+_R+,Marca_Outras
1522,D+_R+,Marca_Outras
1523,D+_R+,Marca_Outras
1524,D+_R+,Marca_Outras
1525,D+_R-,Marca_Outras
1526,D+_R+,Marca_Outras
1527,D-_R-,Marca_Outras
1528,D-_R+,Marca_Outras
1529,D-_R+,Marca_Outras
1530,D+_R+,Marca_Outras
1531,D+_R+,Marca_Outras
1532,D+_R-,Marca_Outras
1533,D+_R+,Marca_Outras
1534,D-_R-,Marca_Outras
1535,D-_R+,Marca_Outras
1536,D-_R-,Marca_Outras
1537,D-_R+,Marca_Outras
1538,D-_R+,Marca_Outras
1539,D-_R-,Marca_Outras
1540,D-_R+,Marca_Outras
1541,D-_R+,Marca_Outras
1542,D-_R+,Marca_Outras
1543,D-_R+,Marca_Outras
1544,D+_R+,Marca_Outras
1545,D-_R+,Marca_Outras
1546,D-_R-,Marca_Outras
1547,D-_R+,Marca_Outras
1548,D-_R+,Marca_Outras
1549,D-_R+,Marca_Outras
1550,D+_R+,Marca_Outras
1551,D+_R+,Marca_Outras
1552,D+_R+,Marca_Outras
1553,D+_R+,Marca_Outras
1554,D+_R+,Marca_Outras
1555,D+_R+,Marca_Outras
1556,D+_R+,Marca_Outras
1557,D+_R-,Marca_Outras
1558,D-_R+,Marca_Outras
1559,D+_R+,Marca_Outras
1560,D-_R+,Marca_Outras
1561,D+_R+,Marca_Outras
1562,D-_R+,Marca_Outras
1563,D+_R+,Marca_Outras
1564,D+_R+,Marca_Outras
1565,D+_R+,Marca_Outras
1566,D+_R+,Marca_Outras
1567,D+_R+,Marca_Outras
1568,D+_R+,Marca_Outras
1569,D-_R+,Marca_Outras
1570,D-_R+,Marca_Outras
1571,D+_R+,Marca_Outras
1572,D+_R+,Marca_Outras
1573,D-_R+,Marca_Outras
1574,D+_R-,Marca_Outras
1575,D+_R+,Marca_Outras
1576,D+_R+,Marca_Outras
1577,D+_R+,Marca_Outras
1578,D+_R+,Marca_Outras
1579,D+_R+,Marca_Outras
1580,D+_R+,Marca_Outras
1581,D-_R-,Marca_Outras
1582,D-_R+,Marca_Outras
1583,D-_R+,Marca_Outras
1584,D-_R+,Marca_Outras
1585,D+_R+,Marca_Outras
1586,D+_R+,Marca_Outras
1587,D+_R+,Marca_Outras
1588,D+_R+,Marca_Outras
1589,D+_R-,Marca_Outras
1590,D-_R-,Marca_Outras
1591,D-_R+,Marca_Outras
1592,D+_R+,Marca_Outras
1593,D-_R+,Marca_Outras
1594,D-_R+,Marca_Outras
1595,D-_R+,Marca_Outras
1596,D-_R+,Marca_Outras
1597,D+_R+,Marca_Outras
1598,D+_R+,Marca_Outras
1599,D+_R+,Marca_Outras
1600,D+_R+,Marca_Outras
1601,D+_R+,Marca_Outras
1602,D+_R+,Marca_Outras
1603,D+_R-,Marca_Outras
1604,D+_R+,Marca_Outras
1605,D-_R+,Marca_Outras
1606,D-_R+,Marca_Outras
1607,D-_R-,Marca_Outras
1608,D+_R-,Marca_Outras
1609,D-_R-,Marca_Outras
1610,D-_R+,Marca_Outras
1611,D+_R-,Marca_Outras
1612,D-_R-,Marca_Outras
1613,D-_R-,Marca_Outras
1614,D+_R-,Marca_Outras
1615,D-_R-,Marca_Outras
1616,D-_R+,Marca_Outras
1617,D-_R-,Marca_Outras
1618,D-_R+,Marca_Outras
1619,D-_R-,Marca_Outras
1620,D+_R-,Marca_Outras
1621,D+_R-,Marca_Outras
1622,D-_R-,Marca_Outras
1623,D-_R-,Marca_Outras
1624,D-_R-,Marca_Outras
1625,D+_R-,Marca_Outras
1626,D+_R-,Marca_Outras
1627,D-_R-,Marca_Outras
1628,D-_R-,Marca_Outras
1629,D+_R-,Marca_Outras
1630,D+_R-,Marca_Outras
1631,D+_R-,Marca_Outras
1632,D+_R-,Marca_Outras
1633,D+_R-,Marca_Outras
1634,D+_R-,Marca_Outras
1635,D-_R-,Marca_Outras
1636,D-_R-,Marca_Outras
1637,D-_R-,Marca_Outras
1638,D+_R-,Marca_Outras
1639,D+_R-,Marca_Outras
1640,D+_R-,Marca_Outras
1641,D-_R-,Marca_Outras
1642,D+_R-,Marca_Outras
1643,D-_R-,Marca_Outras
1644,D-_R-,Marca_Outras
1645,D-_R-,Marca_Outras
1646,D-_R-,Marca_Outras
1647,D-_R-,Marca_Outras
1648,D+_R-,Marca_Outras
1649,D+_R-,Marca_Outras
1650,D+_R-,Marca_Outras
1651,D+_R-,Marca_Outras
1652,D+_R-,Marca_Outras
1653,D+_R-,Marca_Outras
1654,D-_R-,Marca_Outras
1655,D-_R-,Marca_Outras
1656,D-_R-,Marca_Outras
1657,D-_R-,Marca_Outras
1658,D+_R-,Marca_Outras
1659,D-_R-,Marca_Outras
1660,D-_R-,Marca_Outras
1661,D-_R-,Marca_Outras
1662,D-_R-,Marca_Outras
1663,D-_R-,Marca_Outras
1664,D-_R-,Marca_Outras
1665,D+_R-,Marca_Outras
1666,D+_R+,Marca_Outras
1667,D+_R-,Marca_Outras
1668,D+_R-,Marca_Outras
1669,D+_R+,Marca_Outras
1670,D+_R+,Marca_Outras
1671,D+_R+,Marca_Outras
1672,D+_R-,Marca_Outras
1673,D-_R+,Marca_Outras
1674,D-_R+,Marca_Outras
1675,D+_R-,Marca_Outras
1676,D-_R+,Marca_Outras
1677,D-_R+,Marca_Outras
1678,D+_R-,Marca_Outras
1679,D+_R+,Marca_Outras
1680,D-_R+,Marca_Outras
1681,D-_R+,Marca_Outras
1682,D-_R-,Marca_Outras
1683,D-_R+,Marca_Outras
1684,D+_R-,Marca_Outras
1685,D-_R+,Marca_Outras
1686,D-_R+,Marca_Outras
1687,D-_R+,Marca_Outras
1688,D-_R+,Marca_Outras
1689,D-_R+,Marca_Outras
1690,D-_R-,Marca_Outras
1691,D-_R+,Marca_Outras
1692,D-_R+,Marca_Outras
1693,D-_R+,Marca_Outras
1694,D-_R+,Marca_Outras
1695,D-_R+,Marca_Outras
1696,D-_R+,Marca_Outras
1697,D-_R+,Marca_Outras
1698,D-_R+,Marca_Outras
1699,D-_R-,Marca_Outras
1700,D-_R-,Marca_Outras
1701,D-_R-,Marca_Outras
1702,D+_R-,Marca_Outras
1703,D+_R-,Marca_Outras
1704,D+_R-,Marca_Outras
1705,D+_R-,Marca_Outras
1706,D+_R-,Marca_Outras
1707,D+_R-,Marca_Outras
1708,D+_R-,Marca_Outras
1709,D+_R-,Marca_Outras
1710,D+_R-,Marca_Outras
1711,D+_R-,Marca_Outras
1712,D+_R-,Marca_Outras
1713,D+_R-,Marca_Outras
1714,D+_R-,Marca_Outras
1715,D-_R-,Marca_Outras
1716,D+_R-,Marca_Outras
1717,D+_R-,Marca_Outras
1718,D-_R-,Marca_Outras
1719,D-_R-,Marca_Outras
1720,D-_R-,Marca_Outras
1721,D+_R-,Marca_Outras
1722,D-_R-,Marca_Outras
1723,D-_R-,Marca_Outras
1724,D-_R-,Marca_Outras
1725,D-_R-,Marca_Outras
1726,D-_R-,Marca_Outras
1727,D-_R-,Marca_Outras
1728,D-_R-,Marca_Outras
1729,D-_R-,Marca_Outras
1730,D-_R-,Marca_Outras
1731,D-_R-,Marca_Outras
1732,D-_R-,Marca_Outras
1733,D-_R-,Marca_Outras
1734,D+_R-,Marca_Outras
1735,D-_R-,Marca_Outras
1736,D-_R-,Marca_Outras
1737,D-_R-,Marca_Outras
1738,D-_R-,Marca_Outras
1739,D+_R-,Marca_Outras
1740,D+_R-,Marca_Outras
1741,D+_R-,Marca_Outras
1742,D+_R-,Marca_Outras
1743,D+_R-,Marca_Outras
1744,D+_R-,Marca_Outras
1745,D-_R-,Marca_Outras
1746,D-_R-,Marca_Outras
1747,D-_R-,Marca_Outras
1748,D-_R-,Marca_Outras
1749,D-_R-,Marca_Outras
1750,D-_R-,Marca_Outras
1751,D-_R-,Marca_Outras
1752,D+_R-,Marca_Outras
1753,D+_R-,Marca_Outras
1754,D+_R-,Marca_Outras
1755,D-_R-,Marca_Outras
